id,origin,stateId,stateCode,stateName,category,specificSubcategory,sourceName,sourceUrl,domain,organizationType,targetTable,expectedExtractionFields,crawlMethod,robotsStatus,termsRisk,priority,sourceFamily,gapFamily,whyNeeded,duplicateGroup,firstPartyMode,ledgerStatus,shouldScrape,safeForLightweightScrape,quarantineClassification,quarantineReason,rowCount,trustedMissingRows,notes
state_source_targets-virginia-programs-https-dhhs-virginia-gov-rehab,state_source_targets,virginia,VA,virginia,L. Transition / adult services,Vocational Rehabilitation,Virginia Vocational Rehabilitation Services,https://dhhs.virginia.gov/rehab,dhhs.virginia.gov,official_state,programs,"name, website",static_fetch,allowed,low,2,official_government,transition_programs,Needed for adult-transition and vocational service coverage.,dhhs.virginia.gov|dhhs.virginia.gov/rehab,first_party,do_not_use,false,false,generated_fake_domain,Programmatically generated fake domain,0,0,Initial category-level scaffold source target for Virginia.
state_source_targets-virginia-resource-providers-https-www-chrichmond-org,state_source_targets,virginia,VA,virginia,M. Hospitals / university clinics,Hospitals,Children's Hospital of Richmond at VCU,https://www.chrichmond.org/,chrichmond.org,hospital,resource_providers,"name, phone, address",static_fetch,allowed,low,1,hospital_clinic,providers_care,Needed to fill the largest visible care/provider information gap.,chrichmond.org|www.chrichmond.org/,first_party,ready_lightweight,true,true,,,0,0,Concrete first-party pediatric hospital target for eastern Virginia provider buildout.
state_source_targets-virginia-resource-providers-https-childrens-uvahealth-com,state_source_targets,virginia,VA,virginia,M. Hospitals / university clinics,Hospitals,UVA Health Children's,https://childrens.uvahealth.com/,childrens.uvahealth.com,hospital,resource_providers,"name, phone, address",static_fetch,allowed,low,1,hospital_clinic,providers_care,Needed to fill the largest visible care/provider information gap.,childrens.uvahealth.com|childrens.uvahealth.com/,first_party,ready_lightweight,true,true,,,0,0,Concrete first-party pediatric hospital target for central Virginia provider buildout.
state_source_targets-virginia-resource-providers-https-www-chkd-org,state_source_targets,virginia,VA,virginia,M. Hospitals / university clinics,Hospitals,Children's Hospital of The King's Daughters,https://www.chkd.org/,chkd.org,hospital,resource_providers,"name, phone, address",static_fetch,allowed,low,1,hospital_clinic,providers_care,Needed to fill the largest visible care/provider information gap.,chkd.org|www.chkd.org/,first_party,ready_lightweight,true,true,,,0,0,Concrete first-party pediatric hospital target for Hampton Roads and coastal Virginia.
state_source_targets-virginia-sources-https-www-virginia-gov-business,state_source_targets,virginia,VA,virginia,N. Data quality / verification sources,Open Data Portal,Virginia Secretary of State Business Registry,https://www.virginia.gov/business,virginia.gov,official_state,sources,"url, type",playwright,allowed,low,2,official_government,source_registry,Needed to strengthen trust and source-verification infrastructure.,virginia.gov|www.virginia.gov/business,first_party,ready_js_heavy,true,false,,,0,0,Initial category-level scaffold source target for Virginia.
state_source_targets-washington-counties-https-www-washington-gov,state_source_targets,washington,WA,washington,A. State identity and geography,County List,Washington County Metadata,https://www.washington.gov/,washington.gov,official_state,counties,"name, state_id",static_fetch,allowed,low,2,official_government,geography_counties,Needed to complete county coverage and county-root surfaces.,washington.gov|www.washington.gov/,first_party,ready_lightweight,true,true,,,0,0,Initial category-level scaffold source target for Washington.
state_source_targets-washington-county-offices-https-dhhs-washington-gov,state_source_targets,washington,WA,washington,B. Medicaid / benefits / HHS,Medicaid Landing Page,Washington Medicaid Portal,https://dhhs.washington.gov/,dhhs.washington.gov,official_state,county_offices,"office_name, address, phone",playwright,allowed,low,2,official_government,medicaid_hhs_offices,Needed for truthful county office routing and local benefits navigation.,dhhs.washington.gov|dhhs.washington.gov/,first_party,do_not_use,false,false,generated_fake_domain,Programmatically generated fake domain,0,0,Initial category-level scaffold source target for Washington.
state_source_targets-washington-state-resource-agencies-https-dhhs-washington-gov-dd,state_source_targets,washington,WA,washington,C. Developmental disability / DD / IDD services,State DD Agency Page,Washington Developmental Services Directory,https://dhhs.washington.gov/dd,dhhs.washington.gov,official_state,state_resource_agencies,"name, phone, website",playwright,allowed,low,2,official_government,dd_routing,Needed for DD/IDD routing and county-diagnosis navigation.,dhhs.washington.gov|dhhs.washington.gov/dd,first_party,do_not_use,false,false,generated_fake_domain,Programmatically generated fake domain,0,0,Initial category-level scaffold source target for Washington.
state_source_targets-washington-programs-https-dhhs-washington-gov-dd-waivers,state_source_targets,washington,WA,washington,D. HCBS waivers,Waiver Page,Washington HCBS Waivers Page,https://dhhs.washington.gov/dd/waivers,dhhs.washington.gov,official_state,programs,"program_id, name",static_fetch,allowed,low,2,official_government,waivers,Needed for waiver program and waitlist depth.,dhhs.washington.gov|dhhs.washington.gov/dd/waivers,first_party,do_not_use,false,false,generated_fake_domain,Programmatically generated fake domain,0,0,Initial category-level scaffold source target for Washington.
state_source_targets-washington-programs-https-dhhs-washington-gov-earlyintervention,state_source_targets,washington,WA,washington,E. Early intervention,Early Intervention Landing Page,Washington Early Intervention / Part C,https://dhhs.washington.gov/earlyintervention,dhhs.washington.gov,official_state,programs,"name, intake_phone",static_fetch,allowed,low,2,official_government,early_intervention_programs,Needed for birth-to-three and Part C information.,dhhs.washington.gov|dhhs.washington.gov/earlyintervention,first_party,do_not_use,false,false,generated_fake_domain,Programmatically generated fake domain,0,0,Initial category-level scaffold source target for Washington.
state_source_targets-washington-programs-https-education-washington-gov,state_source_targets,washington,WA,washington,F. Special education / IEP,SEA Special Ed Page,Washington Department of Education Special Ed,https://education.washington.gov/,education.washington.gov,official_state,programs,"program_id, name",static_fetch,allowed,low,2,official_government,programs_benefits,Needed for state program and benefits completeness.,education.washington.gov|education.washington.gov/,first_party,do_not_use,false,false,generated_fake_domain,Programmatically generated fake domain (failed DNS),0,0,Initial category-level scaffold source target for Washington.
state_source_targets-washington-regional-education-agencies-https-education-washington-gov-regional,state_source_targets,washington,WA,washington,G. Regional education structures,Regional Agency Directory,Washington Regional Special Education Support,https://education.washington.gov/regional,education.washington.gov,official_local_agency,regional_education_agencies,"name, website",playwright,allowed,low,2,official_government,education_routing,Needed for special-education and district/regional routing.,education.washington.gov|education.washington.gov/regional,first_party,do_not_use,false,false,generated_fake_domain,Programmatically generated fake domain (failed DNS),0,0,Initial category-level scaffold source target for Washington.
state_source_targets-washington-nonprofit-organizations-https-www-parentcenterhub-org,state_source_targets,washington,WA,washington,H. Parent training / disability rights / legal aid,PTI Center,Washington Parent Training Center,https://www.parentcenterhub.org/,parentcenterhub.org,nonprofit,nonprofit_organizations,"name, website, phone",static_fetch,allowed,low,2,parent_center_directory,parent_training_nonprofits,Needed to discover real state or local family support organizations.,parentcenterhub.org|www.parentcenterhub.org/,third_party_directory,do_not_use,false,false,do_not_use,Prohibited referral directory (parentcenterhub/COPAA/legal directory),0,0,Initial category-level scaffold source target for Washington.
state_source_targets-washington-nonprofit-organizations-https-www-thearcwashington-org,state_source_targets,washington,WA,washington,I. Condition-specific nonprofits,The Arc State Chapter,The Arc of Washington,https://www.thearcwashington.org/,thearcwashington.org,nonprofit,nonprofit_organizations,"name, website, phone",static_fetch,allowed,low,2,nonprofit,condition_nonprofits,Needed to expand trustworthy condition-specific nonprofit support.,thearcwashington.org|www.thearcwashington.org/,first_party,do_not_use,false,false,generated_fake_domain,Programmatically generated fake domain (failed DNS),0,0,Initial category-level scaffold source target for Washington.
state_source_targets-washington-iep-advocates-https-www-copaa-org,state_source_targets,washington,WA,washington,J. Provider and advocate directories,Attorney Directory,Special Education Attorneys Directory,https://www.copaa.org/,copaa.org,provider_directory,iep_advocates,"name, phone, email",playwright,allowed,low,2,copaa_directory,advocates_legal,"Needed to improve IEP, appeals, and legal-support coverage.",copaa.org|www.copaa.org/,third_party_directory,do_not_use,false,false,do_not_use,Prohibited referral directory (parentcenterhub/COPAA/legal directory),0,0,Initial category-level scaffold source target for Washington.
state_source_targets-washington-forms-https-dhhs-washington-gov-forms,state_source_targets,washington,WA,washington,K. Forms and guides,Forms Library,Washington Medicaid & Special Education Forms,https://dhhs.washington.gov/forms,dhhs.washington.gov,official_state,forms,"slug, download_url",pdf_extract,allowed,low,2,official_government,forms_guides,"Needed for applications, forms, downloads, and family-facing instructions.",dhhs.washington.gov|dhhs.washington.gov/forms,first_party,do_not_use,false,false,generated_fake_domain,Programmatically generated fake domain,0,0,Initial category-level scaffold source target for Washington.
state_source_targets-washington-programs-https-dhhs-washington-gov-rehab,state_source_targets,washington,WA,washington,L. Transition / adult services,Vocational Rehabilitation,Washington Vocational Rehabilitation Services,https://dhhs.washington.gov/rehab,dhhs.washington.gov,official_state,programs,"name, website",static_fetch,allowed,low,2,official_government,transition_programs,Needed for adult-transition and vocational service coverage.,dhhs.washington.gov|dhhs.washington.gov/rehab,first_party,do_not_use,false,false,generated_fake_domain,Programmatically generated fake domain,0,0,Initial category-level scaffold source target for Washington.
state_source_targets-washington-resource-providers-https-www-childrenshospital-org,state_source_targets,washington,WA,washington,M. Hospitals / university clinics,Hospitals,Washington Children's Hospital Clinics,https://www.childrenshospital.org/,childrenshospital.org,hospital,resource_providers,"name, phone, address",manual_review,allowed,low,2,hospital_clinic,providers_care,Needed to fill the largest visible care/provider information gap.,childrenshospital.org|www.childrenshospital.org/,first_party,do_not_use,false,false,do_not_use,Generic clinic or hospital target (not state-specific),0,0,Initial category-level scaffold source target for Washington.
state_source_targets-washington-sources-https-www-washington-gov-business,state_source_targets,washington,WA,washington,N. Data quality / verification sources,Open Data Portal,Washington Secretary of State Business Registry,https://www.washington.gov/business,washington.gov,official_state,sources,"url, type",playwright,allowed,low,2,official_government,source_registry,Needed to strengthen trust and source-verification infrastructure.,washington.gov|www.washington.gov/business,first_party,ready_js_heavy,true,false,,,0,0,Initial category-level scaffold source target for Washington.
state_source_targets-west-virginia-counties-https-www-west-virginia-gov,state_source_targets,west-virginia,WV,west-virginia,A. State identity and geography,County List,West Virginia County Metadata,https://www.west-virginia.gov/,west-virginia.gov,official_state,counties,"name, state_id",static_fetch,allowed,low,2,official_government,geography_counties,Needed to complete county coverage and county-root surfaces.,west-virginia.gov|www.west-virginia.gov/,first_party,do_not_use,false,false,generated_fake_domain,Programmatically generated fake domain (failed DNS),0,0,Initial category-level scaffold source target for West Virginia.
state_source_targets-west-virginia-county-offices-https-dhhs-west-virginia-gov,state_source_targets,west-virginia,WV,west-virginia,B. Medicaid / benefits / HHS,Medicaid Landing Page,West Virginia Medicaid Portal,https://dhhs.west-virginia.gov/,dhhs.west-virginia.gov,official_state,county_offices,"office_name, address, phone",playwright,allowed,low,2,official_government,medicaid_hhs_offices,Needed for truthful county office routing and local benefits navigation.,dhhs.west-virginia.gov|dhhs.west-virginia.gov/,first_party,do_not_use,false,false,generated_fake_domain,Programmatically generated fake domain,0,0,Initial category-level scaffold source target for West Virginia.
state_source_targets-west-virginia-state-resource-agencies-https-dhhs-west-virginia-gov-dd,state_source_targets,west-virginia,WV,west-virginia,C. Developmental disability / DD / IDD services,State DD Agency Page,West Virginia Developmental Services Directory,https://dhhs.west-virginia.gov/dd,dhhs.west-virginia.gov,official_state,state_resource_agencies,"name, phone, website",playwright,allowed,low,2,official_government,dd_routing,Needed for DD/IDD routing and county-diagnosis navigation.,dhhs.west-virginia.gov|dhhs.west-virginia.gov/dd,first_party,do_not_use,false,false,generated_fake_domain,Programmatically generated fake domain,0,0,Initial category-level scaffold source target for West Virginia.
state_source_targets-west-virginia-programs-https-dhhs-west-virginia-gov-dd-waivers,state_source_targets,west-virginia,WV,west-virginia,D. HCBS waivers,Waiver Page,West Virginia HCBS Waivers Page,https://dhhs.west-virginia.gov/dd/waivers,dhhs.west-virginia.gov,official_state,programs,"program_id, name",static_fetch,allowed,low,2,official_government,waivers,Needed for waiver program and waitlist depth.,dhhs.west-virginia.gov|dhhs.west-virginia.gov/dd/waivers,first_party,do_not_use,false,false,generated_fake_domain,Programmatically generated fake domain,0,0,Initial category-level scaffold source target for West Virginia.
state_source_targets-west-virginia-programs-https-dhhs-west-virginia-gov-earlyintervention,state_source_targets,west-virginia,WV,west-virginia,E. Early intervention,Early Intervention Landing Page,West Virginia Early Intervention / Part C,https://dhhs.west-virginia.gov/earlyintervention,dhhs.west-virginia.gov,official_state,programs,"name, intake_phone",static_fetch,allowed,low,2,official_government,early_intervention_programs,Needed for birth-to-three and Part C information.,dhhs.west-virginia.gov|dhhs.west-virginia.gov/earlyintervention,first_party,do_not_use,false,false,generated_fake_domain,Programmatically generated fake domain,0,0,Initial category-level scaffold source target for West Virginia.
state_source_targets-west-virginia-programs-https-education-west-virginia-gov,state_source_targets,west-virginia,WV,west-virginia,F. Special education / IEP,SEA Special Ed Page,West Virginia Department of Education Special Ed,https://education.west-virginia.gov/,education.west-virginia.gov,official_state,programs,"program_id, name",static_fetch,allowed,low,2,official_government,programs_benefits,Needed for state program and benefits completeness.,education.west-virginia.gov|education.west-virginia.gov/,first_party,do_not_use,false,false,generated_fake_domain,Programmatically generated fake domain (failed DNS),0,0,Initial category-level scaffold source target for West Virginia.
state_source_targets-west-virginia-regional-education-agencies-https-education-west-virginia-gov-regional,state_source_targets,west-virginia,WV,west-virginia,G. Regional education structures,Regional Agency Directory,West Virginia Regional Special Education Support,https://education.west-virginia.gov/regional,education.west-virginia.gov,official_local_agency,regional_education_agencies,"name, website",playwright,allowed,low,2,official_government,education_routing,Needed for special-education and district/regional routing.,education.west-virginia.gov|education.west-virginia.gov/regional,first_party,do_not_use,false,false,generated_fake_domain,Programmatically generated fake domain (failed DNS),0,0,Initial category-level scaffold source target for West Virginia.
state_source_targets-west-virginia-nonprofit-organizations-https-www-parentcenterhub-org,state_source_targets,west-virginia,WV,west-virginia,H. Parent training / disability rights / legal aid,PTI Center,West Virginia Parent Training Center,https://www.parentcenterhub.org/,parentcenterhub.org,nonprofit,nonprofit_organizations,"name, website, phone",static_fetch,allowed,low,2,parent_center_directory,parent_training_nonprofits,Needed to discover real state or local family support organizations.,parentcenterhub.org|www.parentcenterhub.org/,third_party_directory,do_not_use,false,false,do_not_use,Prohibited referral directory (parentcenterhub/COPAA/legal directory),0,0,Initial category-level scaffold source target for West Virginia.
state_source_targets-west-virginia-nonprofit-organizations-https-www-thearcwest-virginia-org,state_source_targets,west-virginia,WV,west-virginia,I. Condition-specific nonprofits,The Arc State Chapter,The Arc of West Virginia,https://www.thearcwest-virginia.org/,thearcwest-virginia.org,nonprofit,nonprofit_organizations,"name, website, phone",static_fetch,allowed,low,2,nonprofit,condition_nonprofits,Needed to expand trustworthy condition-specific nonprofit support.,thearcwest-virginia.org|www.thearcwest-virginia.org/,first_party,do_not_use,false,false,generated_fake_domain,Programmatically generated fake domain (failed DNS),0,0,Initial category-level scaffold source target for West Virginia.
state_source_targets-west-virginia-iep-advocates-https-www-copaa-org,state_source_targets,west-virginia,WV,west-virginia,J. Provider and advocate directories,Attorney Directory,Special Education Attorneys Directory,https://www.copaa.org/,copaa.org,provider_directory,iep_advocates,"name, phone, email",playwright,allowed,low,2,copaa_directory,advocates_legal,"Needed to improve IEP, appeals, and legal-support coverage.",copaa.org|www.copaa.org/,third_party_directory,do_not_use,false,false,do_not_use,Prohibited referral directory (parentcenterhub/COPAA/legal directory),0,0,Initial category-level scaffold source target for West Virginia.
state_source_targets-west-virginia-forms-https-dhhs-west-virginia-gov-forms,state_source_targets,west-virginia,WV,west-virginia,K. Forms and guides,Forms Library,West Virginia Medicaid & Special Education Forms,https://dhhs.west-virginia.gov/forms,dhhs.west-virginia.gov,official_state,forms,"slug, download_url",pdf_extract,allowed,low,2,official_government,forms_guides,"Needed for applications, forms, downloads, and family-facing instructions.",dhhs.west-virginia.gov|dhhs.west-virginia.gov/forms,first_party,do_not_use,false,false,generated_fake_domain,Programmatically generated fake domain,0,0,Initial category-level scaffold source target for West Virginia.
state_source_targets-west-virginia-programs-https-dhhs-west-virginia-gov-rehab,state_source_targets,west-virginia,WV,west-virginia,L. Transition / adult services,Vocational Rehabilitation,West Virginia Vocational Rehabilitation Services,https://dhhs.west-virginia.gov/rehab,dhhs.west-virginia.gov,official_state,programs,"name, website",static_fetch,allowed,low,2,official_government,transition_programs,Needed for adult-transition and vocational service coverage.,dhhs.west-virginia.gov|dhhs.west-virginia.gov/rehab,first_party,do_not_use,false,false,generated_fake_domain,Programmatically generated fake domain,0,0,Initial category-level scaffold source target for West Virginia.
state_source_targets-west-virginia-resource-providers-https-www-childrenshospital-org,state_source_targets,west-virginia,WV,west-virginia,M. Hospitals / university clinics,Hospitals,West Virginia Children's Hospital Clinics,https://www.childrenshospital.org/,childrenshospital.org,hospital,resource_providers,"name, phone, address",manual_review,allowed,low,2,hospital_clinic,providers_care,Needed to fill the largest visible care/provider information gap.,childrenshospital.org|www.childrenshospital.org/,first_party,do_not_use,false,false,do_not_use,Generic clinic or hospital target (not state-specific),0,0,Initial category-level scaffold source target for West Virginia.
state_source_targets-west-virginia-sources-https-www-west-virginia-gov-business,state_source_targets,west-virginia,WV,west-virginia,N. Data quality / verification sources,Open Data Portal,West Virginia Secretary of State Business Registry,https://www.west-virginia.gov/business,west-virginia.gov,official_state,sources,"url, type",playwright,allowed,low,2,official_government,source_registry,Needed to strengthen trust and source-verification infrastructure.,west-virginia.gov|www.west-virginia.gov/business,first_party,do_not_use,false,false,generated_fake_domain,Programmatically generated fake domain (failed DNS),0,0,Initial category-level scaffold source target for West Virginia.
state_source_targets-wisconsin-counties-https-www-wisconsin-gov,state_source_targets,wisconsin,WI,wisconsin,A. State identity and geography,County List,Wisconsin County Metadata,https://www.wisconsin.gov/,wisconsin.gov,official_state,counties,"name, state_id",static_fetch,allowed,low,2,official_government,geography_counties,Needed to complete county coverage and county-root surfaces.,wisconsin.gov|www.wisconsin.gov/,first_party,ready_lightweight,true,true,,,0,0,Initial category-level scaffold source target for Wisconsin.
state_source_targets-wisconsin-county-offices-https-dhhs-wisconsin-gov,state_source_targets,wisconsin,WI,wisconsin,B. Medicaid / benefits / HHS,Medicaid Landing Page,Wisconsin Medicaid Portal,https://dhhs.wisconsin.gov/,dhhs.wisconsin.gov,official_state,county_offices,"office_name, address, phone",playwright,allowed,low,2,official_government,medicaid_hhs_offices,Needed for truthful county office routing and local benefits navigation.,dhhs.wisconsin.gov|dhhs.wisconsin.gov/,first_party,do_not_use,false,false,generated_fake_domain,Programmatically generated fake domain,0,0,Initial category-level scaffold source target for Wisconsin.
state_source_targets-wisconsin-state-resource-agencies-https-dhhs-wisconsin-gov-dd,state_source_targets,wisconsin,WI,wisconsin,C. Developmental disability / DD / IDD services,State DD Agency Page,Wisconsin Developmental Services Directory,https://dhhs.wisconsin.gov/dd,dhhs.wisconsin.gov,official_state,state_resource_agencies,"name, phone, website",playwright,allowed,low,2,official_government,dd_routing,Needed for DD/IDD routing and county-diagnosis navigation.,dhhs.wisconsin.gov|dhhs.wisconsin.gov/dd,first_party,do_not_use,false,false,generated_fake_domain,Programmatically generated fake domain,0,0,Initial category-level scaffold source target for Wisconsin.
state_source_targets-wisconsin-programs-https-dhhs-wisconsin-gov-dd-waivers,state_source_targets,wisconsin,WI,wisconsin,D. HCBS waivers,Waiver Page,Wisconsin HCBS Waivers Page,https://dhhs.wisconsin.gov/dd/waivers,dhhs.wisconsin.gov,official_state,programs,"program_id, name",static_fetch,allowed,low,2,official_government,waivers,Needed for waiver program and waitlist depth.,dhhs.wisconsin.gov|dhhs.wisconsin.gov/dd/waivers,first_party,do_not_use,false,false,generated_fake_domain,Programmatically generated fake domain,0,0,Initial category-level scaffold source target for Wisconsin.
state_source_targets-wisconsin-programs-https-dhhs-wisconsin-gov-earlyintervention,state_source_targets,wisconsin,WI,wisconsin,E. Early intervention,Early Intervention Landing Page,Wisconsin Early Intervention / Part C,https://dhhs.wisconsin.gov/earlyintervention,dhhs.wisconsin.gov,official_state,programs,"name, intake_phone",static_fetch,allowed,low,2,official_government,early_intervention_programs,Needed for birth-to-three and Part C information.,dhhs.wisconsin.gov|dhhs.wisconsin.gov/earlyintervention,first_party,do_not_use,false,false,generated_fake_domain,Programmatically generated fake domain,0,0,Initial category-level scaffold source target for Wisconsin.
state_source_targets-wisconsin-programs-https-education-wisconsin-gov,state_source_targets,wisconsin,WI,wisconsin,F. Special education / IEP,SEA Special Ed Page,Wisconsin Department of Education Special Ed,https://education.wisconsin.gov/,education.wisconsin.gov,official_state,programs,"program_id, name",static_fetch,allowed,low,2,official_government,programs_benefits,Needed for state program and benefits completeness.,education.wisconsin.gov|education.wisconsin.gov/,first_party,do_not_use,false,false,generated_fake_domain,Programmatically generated fake domain (failed DNS),0,0,Initial category-level scaffold source target for Wisconsin.
state_source_targets-wisconsin-regional-education-agencies-https-education-wisconsin-gov-regional,state_source_targets,wisconsin,WI,wisconsin,G. Regional education structures,Regional Agency Directory,Wisconsin Regional Special Education Support,https://education.wisconsin.gov/regional,education.wisconsin.gov,official_local_agency,regional_education_agencies,"name, website",playwright,allowed,low,2,official_government,education_routing,Needed for special-education and district/regional routing.,education.wisconsin.gov|education.wisconsin.gov/regional,first_party,do_not_use,false,false,generated_fake_domain,Programmatically generated fake domain (failed DNS),0,0,Initial category-level scaffold source target for Wisconsin.
state_source_targets-wisconsin-nonprofit-organizations-https-www-parentcenterhub-org,state_source_targets,wisconsin,WI,wisconsin,H. Parent training / disability rights / legal aid,PTI Center,Wisconsin Parent Training Center,https://www.parentcenterhub.org/,parentcenterhub.org,nonprofit,nonprofit_organizations,"name, website, phone",static_fetch,allowed,low,2,parent_center_directory,parent_training_nonprofits,Needed to discover real state or local family support organizations.,parentcenterhub.org|www.parentcenterhub.org/,third_party_directory,do_not_use,false,false,do_not_use,Prohibited referral directory (parentcenterhub/COPAA/legal directory),0,0,Initial category-level scaffold source target for Wisconsin.
state_source_targets-wisconsin-nonprofit-organizations-https-www-thearcwisconsin-org,state_source_targets,wisconsin,WI,wisconsin,I. Condition-specific nonprofits,The Arc State Chapter,The Arc of Wisconsin,https://www.thearcwisconsin.org/,thearcwisconsin.org,nonprofit,nonprofit_organizations,"name, website, phone",static_fetch,allowed,low,2,nonprofit,condition_nonprofits,Needed to expand trustworthy condition-specific nonprofit support.,thearcwisconsin.org|www.thearcwisconsin.org/,first_party,do_not_use,false,false,generated_fake_domain,Programmatically generated fake domain (failed DNS),0,0,Initial category-level scaffold source target for Wisconsin.
state_source_targets-wisconsin-iep-advocates-https-www-copaa-org,state_source_targets,wisconsin,WI,wisconsin,J. Provider and advocate directories,Attorney Directory,Special Education Attorneys Directory,https://www.copaa.org/,copaa.org,provider_directory,iep_advocates,"name, phone, email",playwright,allowed,low,2,copaa_directory,advocates_legal,"Needed to improve IEP, appeals, and legal-support coverage.",copaa.org|www.copaa.org/,third_party_directory,do_not_use,false,false,do_not_use,Prohibited referral directory (parentcenterhub/COPAA/legal directory),0,0,Initial category-level scaffold source target for Wisconsin.
state_source_targets-wisconsin-forms-https-dhhs-wisconsin-gov-forms,state_source_targets,wisconsin,WI,wisconsin,K. Forms and guides,Forms Library,Wisconsin Medicaid & Special Education Forms,https://dhhs.wisconsin.gov/forms,dhhs.wisconsin.gov,official_state,forms,"slug, download_url",pdf_extract,allowed,low,2,official_government,forms_guides,"Needed for applications, forms, downloads, and family-facing instructions.",dhhs.wisconsin.gov|dhhs.wisconsin.gov/forms,first_party,do_not_use,false,false,generated_fake_domain,Programmatically generated fake domain,0,0,Initial category-level scaffold source target for Wisconsin.
state_source_targets-wisconsin-programs-https-dhhs-wisconsin-gov-rehab,state_source_targets,wisconsin,WI,wisconsin,L. Transition / adult services,Vocational Rehabilitation,Wisconsin Vocational Rehabilitation Services,https://dhhs.wisconsin.gov/rehab,dhhs.wisconsin.gov,official_state,programs,"name, website",static_fetch,allowed,low,2,official_government,transition_programs,Needed for adult-transition and vocational service coverage.,dhhs.wisconsin.gov|dhhs.wisconsin.gov/rehab,first_party,do_not_use,false,false,generated_fake_domain,Programmatically generated fake domain,0,0,Initial category-level scaffold source target for Wisconsin.
state_source_targets-wisconsin-resource-providers-https-www-childrenshospital-org,state_source_targets,wisconsin,WI,wisconsin,M. Hospitals / university clinics,Hospitals,Wisconsin Children's Hospital Clinics,https://www.childrenshospital.org/,childrenshospital.org,hospital,resource_providers,"name, phone, address",manual_review,allowed,low,2,hospital_clinic,providers_care,Needed to fill the largest visible care/provider information gap.,childrenshospital.org|www.childrenshospital.org/,first_party,do_not_use,false,false,do_not_use,Generic clinic or hospital target (not state-specific),0,0,Initial category-level scaffold source target for Wisconsin.
state_source_targets-wisconsin-sources-https-www-wisconsin-gov-business,state_source_targets,wisconsin,WI,wisconsin,N. Data quality / verification sources,Open Data Portal,Wisconsin Secretary of State Business Registry,https://www.wisconsin.gov/business,wisconsin.gov,official_state,sources,"url, type",playwright,allowed,low,2,official_government,source_registry,Needed to strengthen trust and source-verification infrastructure.,wisconsin.gov|www.wisconsin.gov/business,first_party,ready_js_heavy,true,false,,,0,0,Initial category-level scaffold source target for Wisconsin.
state_source_targets-wyoming-counties-https-www-wyoming-gov,state_source_targets,wyoming,WY,wyoming,A. State identity and geography,County List,Wyoming County Metadata,https://www.wyoming.gov/,wyoming.gov,official_state,counties,"name, state_id",static_fetch,allowed,low,2,official_government,geography_counties,Needed to complete county coverage and county-root surfaces.,wyoming.gov|www.wyoming.gov/,first_party,ready_lightweight,true,true,,,0,0,Initial category-level scaffold source target for Wyoming.
state_source_targets-wyoming-county-offices-https-dhhs-wyoming-gov,state_source_targets,wyoming,WY,wyoming,B. Medicaid / benefits / HHS,Medicaid Landing Page,Wyoming Medicaid Portal,https://dhhs.wyoming.gov/,dhhs.wyoming.gov,official_state,county_offices,"office_name, address, phone",playwright,allowed,low,2,official_government,medicaid_hhs_offices,Needed for truthful county office routing and local benefits navigation.,dhhs.wyoming.gov|dhhs.wyoming.gov/,first_party,do_not_use,false,false,generated_fake_domain,Programmatically generated fake domain,0,0,Initial category-level scaffold source target for Wyoming.
state_source_targets-wyoming-state-resource-agencies-https-dhhs-wyoming-gov-dd,state_source_targets,wyoming,WY,wyoming,C. Developmental disability / DD / IDD services,State DD Agency Page,Wyoming Developmental Services Directory,https://dhhs.wyoming.gov/dd,dhhs.wyoming.gov,official_state,state_resource_agencies,"name, phone, website",playwright,allowed,low,2,official_government,dd_routing,Needed for DD/IDD routing and county-diagnosis navigation.,dhhs.wyoming.gov|dhhs.wyoming.gov/dd,first_party,do_not_use,false,false,generated_fake_domain,Programmatically generated fake domain,0,0,Initial category-level scaffold source target for Wyoming.
state_source_targets-wyoming-programs-https-dhhs-wyoming-gov-dd-waivers,state_source_targets,wyoming,WY,wyoming,D. HCBS waivers,Waiver Page,Wyoming HCBS Waivers Page,https://dhhs.wyoming.gov/dd/waivers,dhhs.wyoming.gov,official_state,programs,"program_id, name",static_fetch,allowed,low,2,official_government,waivers,Needed for waiver program and waitlist depth.,dhhs.wyoming.gov|dhhs.wyoming.gov/dd/waivers,first_party,do_not_use,false,false,generated_fake_domain,Programmatically generated fake domain,0,0,Initial category-level scaffold source target for Wyoming.
state_source_targets-wyoming-programs-https-dhhs-wyoming-gov-earlyintervention,state_source_targets,wyoming,WY,wyoming,E. Early intervention,Early Intervention Landing Page,Wyoming Early Intervention / Part C,https://dhhs.wyoming.gov/earlyintervention,dhhs.wyoming.gov,official_state,programs,"name, intake_phone",static_fetch,allowed,low,2,official_government,early_intervention_programs,Needed for birth-to-three and Part C information.,dhhs.wyoming.gov|dhhs.wyoming.gov/earlyintervention,first_party,do_not_use,false,false,generated_fake_domain,Programmatically generated fake domain,0,0,Initial category-level scaffold source target for Wyoming.
